"V1"
"1  88 101 0.00583 0.05317 0.94101 0.00340 0.03131 0.96529"
"1  88 102 0.00316 0.03553 0.96131 0.00185 0.02091 0.97724"
"1  88 103 0.00166 0.02290 0.97545 0.00097 0.01347 0.98556"
"1  88 104 0.00084 0.01422 0.98493 0.00050 0.00837 0.99114"
"1  88 105 0.00042 0.00851 0.99107 0.00025 0.00501 0.99475"
"1  88 106 0.00020 0.00490 0.99490 0.00012 0.00288 0.99700"
"1  88 107 0.00009 0.00271 0.99719 0.00005 0.00160 0.99835"
"1  88 108 0.00004 0.00144 0.99852 0.00002 0.00085 0.99913"
"1  88 109 0.00002 0.00074 0.99925 0.00001 0.00043 0.99956"
"1  88 110 0.00001 0.00036 0.99963 0.00000 0.00021 0.99978"
"1  88 111 0.00000 0.00017 0.99983 0.00000 0.00010 0.99990"
"1  88 112 0.00000 0.00007 0.99993 0.00000 0.00004 0.99996"
"1  88 113 0.00000 0.00003 0.99997 0.00000 0.00002 0.99998"
"1  88 114 0.00000 0.00001 0.99999 0.00000 0.00001 0.99999"
"1  88 115 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 116 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 117 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 118 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 119 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 120 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 121 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 122 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 123 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 124 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 125 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 126 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 127 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
"1  88 128 0.00000 0.00000 1.00000 0.00000 0.00000 1.00000"
