"no","Agex","Agex_h","p11","p12","p13","p21","p22","p23","name"
"1","76","77","0.78308","0.19593","0.02099","0.14467","0.80680","0.04854","ITMsr"
"1","77","78","0.77272","0.20370","0.02358","0.14163","0.80454","0.05384","ITMsr"
"1","78","79","0.76191","0.21161","0.02648","0.13855","0.80176","0.05968","ITMsr"
"1","79","80","0.75063","0.21966","0.02972","0.13544","0.79842","0.06613","ITMsr"
"1","80","81","0.73886","0.22781","0.03334","0.13230","0.79447","0.07323","ITMsr"
"1","81","82","0.72659","0.23604","0.03738","0.12911","0.78985","0.08104","ITMsr"
"1","82","83","0.71380","0.24432","0.04188","0.12588","0.78450","0.08963","ITMsr"
"1","83","84","0.70048","0.25262","0.04690","0.12259","0.77837","0.09904","ITMsr"
"1","84","85","0.68663","0.26090","0.05248","0.11926","0.77140","0.10934","ITMsr"
"1","85","86","0.67222","0.26911","0.05867","0.11586","0.76352","0.12061","ITMsr"
"1","86","87","0.65725","0.27720","0.06554","0.11242","0.75468","0.13290","ITMsr"
"1","87","88","0.64172","0.28513","0.07315","0.10891","0.74481","0.14628","ITMsr"
"1","88","89","0.62561","0.29282","0.08157","0.10533","0.73385","0.16082","ITMsr"
"1","89","90","0.60893","0.30022","0.09085","0.10170","0.72174","0.17656","ITMsr"
"1","90","91","0.59169","0.30725","0.10106","0.09800","0.70843","0.19357","ITMsr"
"1","50","51","0.98026","0.01784","0.00190","0.52028","0.46446","0.01525","PLFadl"
"1","51","52","0.97880","0.01907","0.00213","0.50729","0.47610","0.01661","PLFadl"
"1","52","53","0.97724","0.02038","0.00238","0.49432","0.48760","0.01809","PLFadl"
"1","53","54","0.97556","0.02178","0.00267","0.48138","0.49894","0.01968","PLFadl"
"1","54","55","0.97375","0.02326","0.00299","0.46850","0.51011","0.02139","PLFadl"
"1","55","56","0.97182","0.02484","0.00334","0.45567","0.52108","0.02325","PLFadl"
"1","56","57","0.96974","0.02652","0.00374","0.44292","0.53183","0.02525","PLFadl"
"1","57","58","0.96751","0.02831","0.00419","0.43026","0.54233","0.02741","PLFadl"
"1","58","59","0.96511","0.03020","0.00469","0.41770","0.55257","0.02973","PLFadl"
"1","59","60","0.96254","0.03222","0.00524","0.40524","0.56253","0.03223","PLFadl"
"1","60","61","0.95978","0.03436","0.00586","0.39290","0.57218","0.03492","PLFadl"
"1","61","62","0.95682","0.03662","0.00656","0.38069","0.58150","0.03782","PLFadl"
"1","62","63","0.95364","0.03903","0.00733","0.36861","0.59047","0.04092","PLFadl"
"1","63","64","0.95023","0.04157","0.00820","0.35668","0.59906","0.04426","PLFadl"
"1","64","65","0.94657","0.04427","0.00917","0.34490","0.60726","0.04784","PLFadl"
"1","65","66","0.94264","0.04712","0.01024","0.33328","0.61504","0.05168","PLFadl"
"1","66","67","0.93842","0.05013","0.01145","0.32182","0.62239","0.05579","PLFadl"
"1","67","68","0.93390","0.05331","0.01279","0.31054","0.62927","0.06019","PLFadl"
"1","68","69","0.92905","0.05667","0.01428","0.29943","0.63567","0.06490","PLFadl"
"1","69","70","0.92385","0.06021","0.01594","0.28851","0.64157","0.06993","PLFadl"
"1","70","71","0.91827","0.06393","0.01780","0.27777","0.64693","0.07530","PLFadl"
"1","71","72","0.91229","0.06785","0.01986","0.26722","0.65175","0.08103","PLFadl"
"1","72","73","0.90589","0.07196","0.02215","0.25686","0.65600","0.08714","PLFadl"
"1","73","74","0.89903","0.07628","0.02469","0.24670","0.65966","0.09364","PLFadl"
"1","74","75","0.89169","0.08080","0.02752","0.23674","0.66270","0.10056","PLFadl"
"1","75","76","0.88383","0.08552","0.03065","0.22699","0.66510","0.10791","PLFadl"
"1","76","77","0.87542","0.09046","0.03412","0.21743","0.66685","0.11572","PLFadl"
"1","77","78","0.86643","0.09560","0.03797","0.20808","0.66792","0.12400","PLFadl"
"1","78","79","0.85684","0.10094","0.04222","0.19894","0.66830","0.13277","PLFadl"
"1","79","80","0.84659","0.10648","0.04693","0.19000","0.66796","0.14204","PLFadl"
"1","80","81","0.83566","0.11222","0.05211","0.18127","0.66688","0.15185","PLFadl"
"1","81","82","0.82402","0.11814","0.05783","0.17276","0.66505","0.16219","PLFadl"
"1","82","83","0.81164","0.12424","0.06413","0.16445","0.66246","0.17309","PLFadl"
"1","83","84","0.79847","0.13049","0.07104","0.15635","0.65908","0.18457","PLFadl"
"1","84","85","0.78449","0.13688","0.07863","0.14847","0.65491","0.19662","PLFadl"
"1","85","86","0.76967","0.14339","0.08694","0.14080","0.64993","0.20927","PLFadl"
"1","86","87","0.75399","0.14999","0.09602","0.13334","0.64414","0.22252","PLFadl"
"1","87","88","0.73742","0.15664","0.10593","0.12610","0.63753","0.23637","PLFadl"
"1","88","89","0.71996","0.16332","0.11672","0.11907","0.63010","0.25083","PLFadl"
"1","89","90","0.70159","0.16999","0.12842","0.11226","0.62184","0.26590","PLFadl"
"1","90","91","0.68231","0.17659","0.14110","0.10566","0.61278","0.28156","PLFadl"
"1","50","51","0.96564","0.03307","0.00129","0.51488","0.47057","0.01455","PLFgali"
"1","51","52","0.96338","0.03516","0.00146","0.50031","0.48378","0.01590","PLFgali"
"1","52","53","0.96097","0.03738","0.00164","0.48580","0.49684","0.01737","PLFgali"
"1","53","54","0.95842","0.03973","0.00185","0.47135","0.50970","0.01895","PLFgali"
"1","54","55","0.95570","0.04221","0.00209","0.45699","0.52235","0.02066","PLFgali"
"1","55","56","0.95281","0.04483","0.00236","0.44273","0.53476","0.02251","PLFgali"
"1","56","57","0.94974","0.04760","0.00266","0.42859","0.54690","0.02451","PLFgali"
"1","57","58","0.94648","0.05052","0.00300","0.41459","0.55874","0.02667","PLFgali"
"1","58","59","0.94302","0.05360","0.00338","0.40074","0.57026","0.02900","PLFgali"
"1","59","60","0.93935","0.05685","0.00380","0.38706","0.58143","0.03151","PLFgali"
"1","60","61","0.93544","0.06027","0.00428","0.37356","0.59223","0.03421","PLFgali"
"1","61","62","0.93130","0.06388","0.00482","0.36025","0.60262","0.03712","PLFgali"
"1","62","63","0.92690","0.06766","0.00543","0.34716","0.61259","0.04025","PLFgali"
"1","63","64","0.92224","0.07165","0.00611","0.33427","0.62212","0.04361","PLFgali"
"1","64","65","0.91729","0.07583","0.00688","0.32162","0.63116","0.04722","PLFgali"
"1","65","66","0.91204","0.08022","0.00774","0.30919","0.63972","0.05109","PLFgali"
"1","66","67","0.90648","0.08482","0.00870","0.29701","0.64775","0.05524","PLFgali"
"1","67","68","0.90058","0.08964","0.00978","0.28508","0.65523","0.05968","PLFgali"
"1","68","69","0.89433","0.09468","0.01100","0.27341","0.66216","0.06444","PLFgali"
"1","69","70","0.88770","0.09995","0.01235","0.26199","0.66849","0.06952","PLFgali"
"1","70","71","0.88069","0.10545","0.01387","0.25084","0.67421","0.07495","PLFgali"
"1","71","72","0.87326","0.11118","0.01557","0.23995","0.67930","0.08075","PLFgali"
"1","72","73","0.86539","0.11714","0.01747","0.22934","0.68373","0.08693","PLFgali"
"1","73","74","0.85708","0.12334","0.01958","0.21899","0.68749","0.09352","PLFgali"
"1","74","75","0.84828","0.12977","0.02195","0.20892","0.69056","0.10052","PLFgali"
"1","75","76","0.83898","0.13643","0.02459","0.19912","0.69291","0.10797","PLFgali"
"1","76","77","0.82916","0.14332","0.02752","0.18960","0.69452","0.11588","PLFgali"
"1","77","78","0.81878","0.15043","0.03079","0.18035","0.69538","0.12427","PLFgali"
"1","78","79","0.80784","0.15774","0.03442","0.17137","0.69547","0.13316","PLFgali"
"1","79","80","0.79630","0.16525","0.03846","0.16267","0.69477","0.14257","PLFgali"
"1","80","81","0.78414","0.17293","0.04293","0.15423","0.69326","0.15251","PLFgali"
"1","81","82","0.77134","0.18078","0.04788","0.14607","0.69093","0.16300","PLFgali"
"1","82","83","0.75787","0.18877","0.05336","0.13817","0.68777","0.17406","PLFgali"
"1","83","84","0.74373","0.19687","0.05940","0.13053","0.68377","0.18570","PLFgali"
"1","84","85","0.72888","0.20505","0.06607","0.12316","0.67891","0.19793","PLFgali"
"1","85","86","0.71333","0.21327","0.07340","0.11605","0.67319","0.21076","PLFgali"
"1","86","87","0.69704","0.22150","0.08146","0.10920","0.66660","0.22420","PLFgali"
"1","87","88","0.68003","0.22968","0.09029","0.10260","0.65914","0.23826","PLFgali"
"1","88","89","0.66227","0.23778","0.09995","0.09625","0.65082","0.25293","PLFgali"
"1","89","90","0.64379","0.24572","0.11049","0.09015","0.64164","0.26821","PLFgali"
"1","90","91","0.62457","0.25346","0.12197","0.08430","0.63160","0.28410","PLFgali"
"1","50","51","0.88965","0.10900","0.00134","0.24136","0.75403","0.00461","PLFsr"
"1","51","52","0.88567","0.11282","0.00151","0.23561","0.75927","0.00512","PLFsr"
"1","52","53","0.88156","0.11675","0.00169","0.22995","0.76436","0.00568","PLFsr"
"1","53","54","0.87731","0.12080","0.00189","0.22439","0.76931","0.00631","PLFsr"
"1","54","55","0.87293","0.12496","0.00212","0.21890","0.77410","0.00700","PLFsr"
"1","55","56","0.86839","0.12924","0.00237","0.21351","0.77873","0.00776","PLFsr"
"1","56","57","0.86371","0.13363","0.00266","0.20820","0.78319","0.00861","PLFsr"
"1","57","58","0.85887","0.13815","0.00297","0.20297","0.78748","0.00955","PLFsr"
"1","58","59","0.85388","0.14279","0.00333","0.19783","0.79158","0.01058","PLFsr"
"1","59","60","0.84872","0.14755","0.00373","0.19277","0.79550","0.01173","PLFsr"
"1","60","61","0.84339","0.15244","0.00417","0.18779","0.79921","0.01300","PLFsr"
"1","61","62","0.83788","0.15744","0.00467","0.18289","0.80270","0.01441","PLFsr"
"1","62","63","0.83220","0.16257","0.00523","0.17806","0.80597","0.01596","PLFsr"
"1","63","64","0.82633","0.16782","0.00585","0.17332","0.80900","0.01768","PLFsr"
"1","64","65","0.82027","0.17318","0.00655","0.16864","0.81178","0.01958","PLFsr"
"1","65","66","0.81401","0.17867","0.00733","0.16404","0.81429","0.02167","PLFsr"
"1","66","67","0.80754","0.18427","0.00820","0.15951","0.81650","0.02398","PLFsr"
"1","67","68","0.80086","0.18998","0.00917","0.15505","0.81841","0.02653","PLFsr"
"1","68","69","0.79396","0.19579","0.01025","0.15066","0.81999","0.02935","PLFsr"
"1","69","70","0.78683","0.20171","0.01146","0.14633","0.82122","0.03245","PLFsr"
"1","70","71","0.77947","0.20773","0.01281","0.14206","0.82207","0.03587","PLFsr"
"1","71","72","0.77186","0.21383","0.01431","0.13785","0.82251","0.03964","PLFsr"
"1","72","73","0.76400","0.22002","0.01599","0.13370","0.82252","0.04378","PLFsr"
"1","73","74","0.75587","0.22627","0.01786","0.12961","0.82205","0.04834","PLFsr"
"1","74","75","0.74748","0.23259","0.01994","0.12557","0.82109","0.05334","PLFsr"
"1","75","76","0.73880","0.23895","0.02225","0.12158","0.81958","0.05884","PLFsr"
"1","76","77","0.72983","0.24534","0.02483","0.11764","0.81750","0.06487","PLFsr"
"1","77","78","0.72056","0.25175","0.02769","0.11374","0.81478","0.07147","PLFsr"
"1","78","79","0.71097","0.25815","0.03088","0.10989","0.81141","0.07870","PLFsr"
"1","79","80","0.70106","0.26453","0.03441","0.10608","0.80731","0.08660","PLFsr"
"1","80","81","0.69081","0.27086","0.03833","0.10232","0.80245","0.09523","PLFsr"
"1","81","82","0.68021","0.27712","0.04267","0.09858","0.79678","0.10464","PLFsr"
"1","82","83","0.66925","0.28327","0.04748","0.09489","0.79023","0.11488","PLFsr"
"1","83","84","0.65792","0.28929","0.05279","0.09123","0.78277","0.12601","PLFsr"
"1","84","85","0.64620","0.29513","0.05867","0.08760","0.77432","0.13808","PLFsr"
"1","85","86","0.63408","0.30077","0.06515","0.08400","0.76486","0.15114","PLFsr"
"1","86","87","0.62156","0.30616","0.07228","0.08044","0.75431","0.16525","PLFsr"
"1","87","88","0.60861","0.31125","0.08014","0.07690","0.74264","0.18046","PLFsr"
"1","88","89","0.59524","0.31600","0.08876","0.07340","0.72980","0.19680","PLFsr"
"1","89","90","0.58143","0.32036","0.09822","0.06993","0.71576","0.21431","PLFsr"
"1","90","91","0.56717","0.32427","0.10857","0.06650","0.70048","0.23302","PLFsr"
"1","50","51","0.96114","0.02788","0.01098","0.56693","0.41365","0.01942","PLMadl"
"1","51","52","0.95931","0.02904","0.01166","0.54618","0.43267","0.02115","PLMadl"
"1","52","53","0.95740","0.03023","0.01237","0.52541","0.45157","0.02302","PLMadl"
"1","53","54","0.95541","0.03147","0.01313","0.50469","0.47028","0.02503","PLMadl"
"1","54","55","0.95333","0.03274","0.01393","0.48408","0.48873","0.02719","PLMadl"
"1","55","56","0.95118","0.03404","0.01478","0.46365","0.50684","0.02951","PLMadl"
"1","56","57","0.94893","0.03539","0.01568","0.44345","0.52455","0.03200","PLMadl"
"1","57","58","0.94659","0.03677","0.01664","0.42354","0.54181","0.03466","PLMadl"
"1","58","59","0.94416","0.03819","0.01765","0.40396","0.55853","0.03750","PLMadl"
"1","59","60","0.94162","0.03965","0.01873","0.38477","0.57469","0.04054","PLMadl"
"1","60","61","0.93899","0.04114","0.01987","0.36601","0.59021","0.04378","PLMadl"
"1","61","62","0.93625","0.04267","0.02108","0.34770","0.60506","0.04723","PLMadl"
"1","62","63","0.93340","0.04424","0.02236","0.32989","0.61920","0.05091","PLMadl"
"1","63","64","0.93043","0.04584","0.02372","0.31261","0.63258","0.05481","PLMadl"
"1","64","65","0.92735","0.04749","0.02516","0.29586","0.64518","0.05896","PLMadl"
"1","65","66","0.92415","0.04917","0.02668","0.27968","0.65696","0.06336","PLMadl"
"1","66","67","0.92082","0.05088","0.02830","0.26407","0.66790","0.06803","PLMadl"
"1","67","68","0.91735","0.05264","0.03001","0.24904","0.67799","0.07297","PLMadl"
"1","68","69","0.91375","0.05443","0.03182","0.23461","0.68720","0.07820","PLMadl"
"1","69","70","0.91001","0.05625","0.03374","0.22077","0.69551","0.08372","PLMadl"
"1","70","71","0.90612","0.05811","0.03577","0.20752","0.70293","0.08955","PLMadl"
"1","71","72","0.90208","0.06000","0.03792","0.19485","0.70944","0.09571","PLMadl"
"1","72","73","0.89788","0.06193","0.04019","0.18277","0.71503","0.10220","PLMadl"
"1","73","74","0.89352","0.06389","0.04260","0.17126","0.71971","0.10903","PLMadl"
"1","74","75","0.88898","0.06587","0.04514","0.16031","0.72347","0.11622","PLMadl"
"1","75","76","0.88427","0.06789","0.04783","0.14991","0.72631","0.12378","PLMadl"
"1","76","77","0.87938","0.06994","0.05067","0.14004","0.72824","0.13172","PLMadl"
"1","77","78","0.87430","0.07202","0.05368","0.13070","0.72926","0.14004","PLMadl"
"1","78","79","0.86903","0.07412","0.05685","0.12186","0.72937","0.14877","PLMadl"
"1","79","80","0.86355","0.07624","0.06020","0.11350","0.72858","0.15791","PLMadl"
"1","80","81","0.85787","0.07839","0.06374","0.10561","0.72691","0.16748","PLMadl"
"1","81","82","0.85197","0.08055","0.06748","0.09818","0.72435","0.17747","PLMadl"
"1","82","83","0.84585","0.08273","0.07142","0.09118","0.72092","0.18790","PLMadl"
"1","83","84","0.83951","0.08492","0.07557","0.08459","0.71663","0.19877","PLMadl"
"1","84","85","0.83293","0.08712","0.07995","0.07840","0.71150","0.21010","PLMadl"
"1","85","86","0.82611","0.08933","0.08456","0.07259","0.70553","0.22188","PLMadl"
"1","86","87","0.81904","0.09155","0.08942","0.06715","0.69874","0.23412","PLMadl"
"1","87","88","0.81171","0.09376","0.09453","0.06204","0.69114","0.24681","PLMadl"
"1","88","89","0.80413","0.09596","0.09991","0.05727","0.68276","0.25997","PLMadl"
"1","89","90","0.79628","0.09816","0.10556","0.05281","0.67361","0.27358","PLMadl"
"1","90","91","0.78816","0.10034","0.11150","0.04864","0.66372","0.28764","PLMadl"
"1","50","51","0.91916","0.06610","0.01474","0.32978","0.65472","0.01550","PLMgali"
"1","51","52","0.91717","0.06770","0.01512","0.32122","0.66195","0.01683","PLMgali"
"1","52","53","0.91514","0.06933","0.01552","0.31277","0.66894","0.01829","PLMgali"
"1","53","54","0.91307","0.07099","0.01594","0.30443","0.67569","0.01987","PLMgali"
"1","54","55","0.91095","0.07268","0.01636","0.29622","0.68218","0.02160","PLMgali"
"1","55","56","0.90879","0.07440","0.01680","0.28812","0.68840","0.02348","PLMgali"
"1","56","57","0.90659","0.07615","0.01726","0.28014","0.69433","0.02553","PLMgali"
"1","57","58","0.90434","0.07793","0.01773","0.27227","0.69996","0.02776","PLMgali"
"1","58","59","0.90204","0.07974","0.01822","0.26453","0.70528","0.03019","PLMgali"
"1","59","60","0.89970","0.08158","0.01872","0.25690","0.71027","0.03283","PLMgali"
"1","60","61","0.89731","0.08344","0.01925","0.24940","0.71491","0.03570","PLMgali"
"1","61","62","0.89488","0.08533","0.01979","0.24201","0.71918","0.03881","PLMgali"
"1","62","63","0.89239","0.08726","0.02035","0.23474","0.72307","0.04220","PLMgali"
"1","63","64","0.88986","0.08920","0.02094","0.22758","0.72655","0.04587","PLMgali"
"1","64","65","0.88728","0.09118","0.02155","0.22055","0.72961","0.04984","PLMgali"
"1","65","66","0.88464","0.09318","0.02218","0.21363","0.73222","0.05415","PLMgali"
"1","66","67","0.88196","0.09520","0.02284","0.20682","0.73436","0.05882","PLMgali"
"1","67","68","0.87922","0.09725","0.02353","0.20012","0.73600","0.06387","PLMgali"
"1","68","69","0.87643","0.09931","0.02425","0.19354","0.73713","0.06933","PLMgali"
"1","69","70","0.87359","0.10140","0.02501","0.18707","0.73770","0.07522","PLMgali"
"1","70","71","0.87069","0.10351","0.02580","0.18071","0.73771","0.08158","PLMgali"
"1","71","72","0.86774","0.10564","0.02662","0.17445","0.73710","0.08844","PLMgali"
"1","72","73","0.86474","0.10778","0.02749","0.16831","0.73587","0.09583","PLMgali"
"1","73","74","0.86167","0.10993","0.02840","0.16226","0.73397","0.10377","PLMgali"
"1","74","75","0.85855","0.11209","0.02936","0.15632","0.73138","0.11230","PLMgali"
"1","75","76","0.85537","0.11426","0.03036","0.15048","0.72806","0.12146","PLMgali"
"1","76","77","0.85214","0.11644","0.03142","0.14475","0.72399","0.13127","PLMgali"
"1","77","78","0.84884","0.11862","0.03254","0.13911","0.71913","0.14176","PLMgali"
"1","78","79","0.84549","0.12079","0.03372","0.13358","0.71345","0.15297","PLMgali"
"1","79","80","0.84207","0.12296","0.03496","0.12814","0.70693","0.16493","PLMgali"
"1","80","81","0.83859","0.12513","0.03628","0.12280","0.69954","0.17766","PLMgali"
"1","81","82","0.83506","0.12728","0.03767","0.11756","0.69125","0.19119","PLMgali"
"1","82","83","0.83146","0.12941","0.03914","0.11242","0.68204","0.20554","PLMgali"
"1","83","84","0.82779","0.13151","0.04069","0.10737","0.67190","0.22072","PLMgali"
"1","84","85","0.82406","0.13360","0.04234","0.10243","0.66081","0.23676","PLMgali"
"1","85","86","0.82027","0.13565","0.04408","0.09759","0.64877","0.25364","PLMgali"
"1","86","87","0.81642","0.13766","0.04592","0.09285","0.63577","0.27138","PLMgali"
"1","87","88","0.81250","0.13963","0.04787","0.08821","0.62182","0.28997","PLMgali"
"1","88","89","0.80851","0.14155","0.04994","0.08368","0.60693","0.30939","PLMgali"
"1","89","90","0.80446","0.14342","0.05212","0.07926","0.59112","0.32962","PLMgali"
